mes,cidade,bairro,tipo,modo,mediana_rs_m2,p25,p75,n_anuncios,yield_anual_pct,coleta
2026-08,Joinville,Glória,apartamento,venda,7611.9,5801.7,9320.2,103,5.52,agosto/2026
2026-08,Joinville,Glória,apartamento,aluguel,35.0,25.6,48.3,37,5.52,agosto/2026
2026-08,Joinville,Guanabara,apartamento,venda,6200.0,5356.6,6709.1,27,5.38,agosto/2026
2026-08,Joinville,Guanabara,apartamento,aluguel,27.8,23.6,34.5,15,5.38,agosto/2026
2026-08,Joinville,Iririú,apartamento,venda,5161.3,4620.3,6030.3,57,7.04,agosto/2026
2026-08,Joinville,Iririú,apartamento,aluguel,30.3,24.2,33.9,39,7.04,agosto/2026
2026-08,Joinville,Itaum,apartamento,venda,5290.4,4849.1,6148.0,16,7.98,agosto/2026
2026-08,Joinville,Itaum,apartamento,aluguel,35.2,33.8,36.6,8,7.98,agosto/2026
2026-08,Joinville,Jardim Iririú,apartamento,venda,4677.4,4146.8,5003.4,11,6.39,agosto/2026
2026-08,Joinville,Jardim Iririú,apartamento,aluguel,24.9,22.1,30.1,12,6.39,agosto/2026
2026-08,Joinville,Jardim Sofia,apartamento,venda,5444.4,4446.4,6359.1,9,5.84,agosto/2026
2026-08,Joinville,Jardim Sofia,apartamento,aluguel,26.5,23.8,30.5,6,5.84,agosto/2026
2026-08,Joinville,Jarivatuba,apartamento,aluguel,25.0,24.0,25.4,5,,agosto/2026
2026-08,Joinville,João Costa,apartamento,venda,4783.6,4580.4,5469.8,10,7.35,agosto/2026
2026-08,Joinville,João Costa,apartamento,aluguel,29.3,27.1,33.2,14,7.35,agosto/2026
2026-08,Joinville,Nova Brasília,apartamento,venda,5913.2,5176.5,6942.2,8,,agosto/2026
2026-08,Joinville,Paranaguamirim,apartamento,venda,4187.5,3775.6,5158.0,13,8.02,agosto/2026
2026-08,Joinville,Paranaguamirim,apartamento,aluguel,28.0,25.3,31.9,11,8.02,agosto/2026
2026-08,Joinville,Parque Guarani,apartamento,venda,4983.3,4741.9,5175.3,7,6.21,agosto/2026
2026-08,Joinville,Parque Guarani,apartamento,aluguel,25.8,24.5,28.0,7,6.21,agosto/2026
2026-08,Joinville,Petrópolis,apartamento,venda,5517.2,4982.8,6818.2,9,7.11,agosto/2026
2026-08,Joinville,Petrópolis,apartamento,aluguel,32.7,30.4,34.4,9,7.11,agosto/2026
2026-08,Joinville,Pirabeiraba,apartamento,venda,6981.1,5792.9,7369.0,11,4.86,agosto/2026
2026-08,Joinville,Pirabeiraba,apartamento,aluguel,28.3,23.4,30.7,10,4.86,agosto/2026
2026-08,Joinville,Saguaçu,apartamento,venda,7231.9,6118.0,8593.8,203,5.11,agosto/2026
2026-08,Joinville,Saguaçu,apartamento,aluguel,30.8,26.2,37.3,54,5.11,agosto/2026
2026-08,Joinville,Santa Catarina,apartamento,venda,7311.2,5695.6,7500.0,6,4.92,agosto/2026
2026-08,Joinville,Santa Catarina,apartamento,aluguel,30.0,26.8,31.8,9,4.92,agosto/2026
2026-08,Joinville,Santo Antônio,apartamento,venda,7295.5,5765.3,9168.6,229,5.08,agosto/2026
2026-08,Joinville,Santo Antônio,apartamento,aluguel,30.9,27.2,38.1,87,5.08,agosto/2026
2026-08,Joinville,São Marcos,apartamento,venda,6133.3,5646.9,6574.5,11,5.62,agosto/2026
2026-08,Joinville,São Marcos,apartamento,aluguel,28.7,23.9,32.8,14,5.62,agosto/2026
2026-08,Joinville,Vila Nova,apartamento,venda,5112.1,4538.7,6103.7,47,6.74,agosto/2026
2026-08,Joinville,Vila Nova,apartamento,aluguel,28.7,22.7,34.0,32,6.74,agosto/2026
2026-08,Joinville,Adhemar Garcia,casa,venda,4595.5,3471.2,5316.3,22,,agosto/2026
2026-08,Joinville,América,casa,venda,7810.9,6719.3,9210.6,79,4.62,agosto/2026
2026-08,Joinville,América,casa,aluguel,30.1,20.6,34.6,6,4.62,agosto/2026
2026-08,Joinville,Anita Garibaldi,casa,venda,6491.6,5713.2,7287.6,44,,agosto/2026
2026-08,Joinville,Atiradores,casa,venda,7928.2,6457.4,8864.0,8,,agosto/2026
2026-08,Joinville,Aventureiro,casa,venda,5151.1,3494.9,6357.2,54,,agosto/2026
2026-08,Joinville,Boa Vista,casa,venda,5692.3,4694.1,6578.9,65,6.96,agosto/2026
2026-08,Joinville,Boa Vista,casa,aluguel,33.0,29.0,35.2,11,6.96,agosto/2026
2026-08,Joinville,Boehmerwald,casa,venda,3964.3,3196.7,5143.6,46,,agosto/2026
2026-08,Joinville,Bom Retiro,casa,venda,5937.4,5115.7,6883.0,74,6.97,agosto/2026
2026-08,Joinville,Bom Retiro,casa,aluguel,34.5,25.2,44.9,14,6.97,agosto/2026
2026-08,Joinville,Bucarein,casa,venda,4684.6,4235.7,5763.5,23,,agosto/2026
2026-08,Joinville,Comasa,casa,venda,4993.2,4412.0,5537.7,20,,agosto/2026
2026-08,Joinville,Costa e Silva,casa,venda,5642.9,4950.0,6331.2,121,6.02,agosto/2026
2026-08,Joinville,Costa e Silva,casa,aluguel,28.3,25.2,32.1,7,6.02,agosto/2026
2026-08,Joinville,Espinheiros,casa,venda,5270.0,4647.5,6112.8,6,5.9,agosto/2026
2026-08,Joinville,Espinheiros,casa,aluguel,25.9,18.0,29.7,6,5.9,agosto/2026
2026-08,Joinville,Fátima,casa,venda,3809.3,3000.0,5000.0,17,8.41,agosto/2026
2026-08,Joinville,Fátima,casa,aluguel,26.7,21.9,32.4,6,8.41,agosto/2026
2026-08,Joinville,Floresta,casa,venda,5282.4,4402.4,6193.3,127,7.13,agosto/2026
2026-08,Joinville,Floresta,casa,aluguel,31.4,24.9,39.2,13,7.13,agosto/2026
2026-08,Joinville,Glória,casa,venda,6974.9,5770.9,8585.0,116,7.95,agosto/2026
2026-08,Joinville,Glória,casa,aluguel,46.2,25.5,61.5,12,7.95,agosto/2026
2026-08,Joinville,Guanabara,casa,venda,4864.9,4340.3,5714.3,29,,agosto/2026
2026-08,Joinville,Iririú,casa,venda,4948.7,4322.6,5913.6,62,9.24,agosto/2026
2026-08,Joinville,Iririú,casa,aluguel,38.1,28.3,45.1,10,9.24,agosto/2026
2026-08,Joinville,Itaum,casa,venda,4687.5,3354.3,5569.2,31,,agosto/2026
2026-08,Joinville,Itinga,casa,venda,4444.4,3869.0,6245.2,11,,agosto/2026
2026-08,Joinville,Jardim Iririú,casa,venda,4824.6,3719.6,5447.1,23,,agosto/2026
2026-08,Joinville,Jardim Paraíso,casa,venda,4838.7,2722.7,5777.3,9,,agosto/2026
2026-08,Joinville,Jardim Sofia,casa,venda,6232.9,5483.4,7170.5,20,,agosto/2026
2026-08,Joinville,Jarivatuba,casa,venda,4680.9,3743.8,5367.1,16,,agosto/2026
2026-08,Joinville,João Costa,casa,venda,4133.2,3152.1,5178.6,32,,agosto/2026
2026-08,Joinville,Morro do Meio,casa,venda,4608.3,2875.0,5087.7,13,,agosto/2026
2026-08,Joinville,Nova Brasília,casa,venda,5053.8,4250.1,5710.1,40,,agosto/2026
2026-08,Joinville,Paranaguamirim,casa,venda,3700.9,2804.8,4822.6,32,7.59,agosto/2026
2026-08,Joinville,Paranaguamirim,casa,aluguel,23.4,17.9,29.8,5,7.59,agosto/2026
2026-08,Joinville,Parque Guarani,casa,venda,4351.4,3930.3,4781.7,20,,agosto/2026
2026-08,Joinville,Petrópolis,casa,venda,3909.1,3165.8,5474.4,39,8.78,agosto/2026
2026-08,Joinville,Petrópolis,casa,aluguel,28.6,26.8,32.9,8,8.78,agosto/2026
2026-08,Joinville,Pirabeiraba,casa,venda,7926.0,4948.1,8884.0,20,,agosto/2026
2026-08,Joinville,Saguaçu,casa,venda,6226.5,5272.8,7073.5,99,5.4,agosto/2026
2026-08,Joinville,Saguaçu,casa,aluguel,28.0,27.0,37.2,9,5.4,agosto/2026
2026-08,Joinville,Santa Catarina,casa,venda,5195.8,4366.8,5837.9,24,6.61,agosto/2026
2026-08,Joinville,Santa Catarina,casa,aluguel,28.6,25.7,30.8,6,6.61,agosto/2026
2026-08,Joinville,Santo Antônio,casa,venda,6018.6,5086.0,7741.3,50,,agosto/2026
2026-08,Joinville,São Marcos,casa,venda,5631.6,4772.8,6562.5,28,,agosto/2026
2026-08,Joinville,Ulysses Guimarães,casa,venda,5000.0,2797.6,5371.5,7,,agosto/2026
2026-08,Joinville,Vila Nova,casa,venda,5666.7,4881.7,6453.8,76,6.29,agosto/2026
2026-08,Joinville,Vila Nova,casa,aluguel,29.7,25.1,35.2,15,6.29,agosto/2026
2026-08,Joinville,América,terreno,venda,2207.0,1483.6,2715.1,20,,agosto/2026
2026-08,Joinville,Anita Garibaldi,terreno,venda,1507.3,1064.3,1914.0,23,,agosto/2026
2026-08,Joinville,Atiradores,terreno,venda,1772.6,1295.8,2186.4,13,,agosto/2026
2026-08,Joinville,Aventureiro,terreno,venda,971.9,877.0,1433.3,5,,agosto/2026
2026-08,Joinville,Boa Vista,terreno,venda,1000.0,773.6,1227.9,9,,agosto/2026
2026-08,Joinville,Boehmerwald,terreno,venda,803.0,570.1,964.5,18,,agosto/2026
2026-08,Joinville,Bom Retiro,terreno,venda,1098.9,1005.4,1452.4,11,,agosto/2026
2026-08,Joinville,Costa e Silva,terreno,venda,894.8,720.3,1406.7,12,,agosto/2026
2026-08,Joinville,Espinheiros,terreno,venda,1600.0,1226.7,1671.5,9,,agosto/2026
2026-08,Joinville,Floresta,terreno,venda,917.0,840.6,1037.5,40,,agosto/2026
2026-08,Joinville,Glória,terreno,venda,1257.0,997.0,1777.8,21,,agosto/2026
2026-08,Joinville,Guanabara,terreno,venda,1180.6,1064.4,1238.1,5,,agosto/2026
2026-08,Joinville,Iririú,terreno,venda,1010.5,758.6,1220.0,15,,agosto/2026
2026-08,Joinville,Itaum,terreno,venda,800.0,648.1,965.9,15,,agosto/2026
2026-08,Joinville,Itinga,terreno,venda,694.4,498.5,799.3,7,,agosto/2026
2026-08,Joinville,Jarivatuba,terreno,venda,858.9,615.4,916.7,5,,agosto/2026
2026-08,Joinville,João Costa,terreno,venda,722.2,465.0,735.8,5,,agosto/2026
2026-08,Joinville,Morro do Meio,terreno,venda,589.7,508.3,608.0,5,,agosto/2026
2026-08,Joinville,Nova Brasília,terreno,venda,877.9,547.8,968.8,8,,agosto/2026
2026-08,Joinville,Paranaguamirim,terreno,venda,688.0,447.2,708.0,7,,agosto/2026
2026-08,Joinville,Petrópolis,terreno,venda,851.9,535.0,1046.8,6,,agosto/2026
2026-08,Joinville,Pirabeiraba,terreno,venda,650.5,369.9,1231.9,10,,agosto/2026
2026-08,Joinville,Saguaçu,terreno,venda,1470.9,1122.8,1557.4,12,,agosto/2026
2026-08,Joinville,Santa Catarina,terreno,venda,991.0,633.4,1088.3,8,,agosto/2026
2026-08,Joinville,São Marcos,terreno,venda,568.2,454.5,909.1,5,,agosto/2026
2026-08,Joinville,Vila Nova,terreno,venda,1030.0,797.0,1980.1,31,,agosto/2026
2026-08,Joinville,Zona Industrial Norte,terreno,venda,819.5,605.6,1091.8,7,,agosto/2026
2026-08,Joinville,América,sala,venda,9848.2,8843.8,11005.2,17,6.47,agosto/2026
2026-08,Joinville,América,sala,aluguel,53.1,38.5,70.0,71,6.47,agosto/2026
2026-08,Joinville,Anita Garibaldi,sala,aluguel,53.1,35.9,73.4,44,,agosto/2026
2026-08,Joinville,Atiradores,sala,aluguel,55.6,50.0,70.6,13,,agosto/2026
2026-08,Joinville,Aventureiro,sala,aluguel,32.1,31.5,36.3,5,,agosto/2026
2026-08,Joinville,Boa Vista,sala,aluguel,40.8,37.2,52.4,16,,agosto/2026
2026-08,Joinville,Boehmerwald,sala,aluguel,50.0,40.0,62.5,5,,agosto/2026
2026-08,Joinville,Bom Retiro,sala,venda,8525.6,7991.0,9333.3,5,6.76,agosto/2026
2026-08,Joinville,Bom Retiro,sala,aluguel,48.0,36.2,56.0,22,6.76,agosto/2026
2026-08,Joinville,Bucarein,sala,aluguel,41.2,32.1,50.0,25,,agosto/2026
2026-08,Joinville,Centro,sala,venda,5461.3,4741.7,8050.4,18,7.01,agosto/2026
2026-08,Joinville,Centro,sala,aluguel,31.9,22.8,46.4,147,7.01,agosto/2026
2026-08,Joinville,Costa e Silva,sala,aluguel,42.5,39.8,52.5,25,,agosto/2026
2026-08,Joinville,Fátima,sala,aluguel,46.7,34.5,50.8,8,,agosto/2026
2026-08,Joinville,Floresta,sala,aluguel,34.3,29.8,37.8,18,,agosto/2026
2026-08,Joinville,Glória,sala,venda,12244.9,8180.4,13265.3,5,3.91,agosto/2026
2026-08,Joinville,Glória,sala,aluguel,39.9,31.9,44.1,10,3.91,agosto/2026
2026-08,Joinville,Guanabara,sala,aluguel,31.7,27.5,38.6,8,,agosto/2026
2026-08,Joinville,Iririú,sala,aluguel,42.4,35.3,51.3,27,,agosto/2026
2026-08,Joinville,Itaum,sala,aluguel,41.7,32.9,54.0,8,,agosto/2026
2026-08,Joinville,Jardim Iririú,sala,aluguel,25.3,21.6,33.9,9,,agosto/2026
2026-08,Joinville,Saguaçu,sala,aluguel,39.2,32.3,50.0,27,,agosto/2026
2026-08,Joinville,Santo Antônio,sala,aluguel,43.2,36.2,54.7,16,,agosto/2026
2026-08,Joinville,Vila Nova,sala,aluguel,43.8,34.7,53.3,15,,agosto/2026
2026-08,Joinville,Costa e Silva,galpao,aluguel,30.0,29.7,35.2,9,,agosto/2026
2026-08,Joinville,Floresta,galpao,aluguel,27.1,24.3,33.8,6,,agosto/2026
2026-08,Joinville,Itaum,galpao,aluguel,24.1,16.7,30.2,6,,agosto/2026
2026-08,Joinville,Itinga,galpao,aluguel,22.9,20.0,23.8,5,,agosto/2026
2026-08,Joinville,Paranaguamirim,galpao,aluguel,20.0,19.4,20.0,5,,agosto/2026
2026-08,Joinville,Pirabeiraba,galpao,aluguel,30.0,8.4,31.0,11,,agosto/2026
2026-08,Joinville,Santa Catarina,galpao,aluguel,29.0,25.4,35.6,10,,agosto/2026
2026-08,Joinville,Vila Nova,galpao,aluguel,30.0,29.3,32.5,14,,agosto/2026
2026-08,Joinville,Zona Industrial,galpao,aluguel,29.5,27.2,39.2,10,,agosto/2026
2026-08,Joinville,Zona Industrial Norte,galpao,aluguel,27.0,26.6,40.0,5,,agosto/2026
2026-08,Massaranduba,Centro,casa,venda,3810.5,2105.1,5076.9,30,,agosto/2026
2026-08,Massaranduba,Patrimônio,casa,venda,3972.0,1934.8,5110.5,7,,agosto/2026
2026-08,Massaranduba,Butuca,terreno,venda,414.2,316.4,555.0,6,,agosto/2026
2026-08,Massaranduba,Campinha,terreno,venda,327.2,233.8,429.2,11,,agosto/2026
2026-08,Massaranduba,Centro,terreno,venda,642.2,321.9,978.0,29,,agosto/2026
2026-08,Massaranduba,Patrimônio,terreno,venda,284.4,211.1,359.6,9,,agosto/2026
2026-08,Massaranduba,Patrimônio,galpao,venda,1587.5,690.3,2666.7,5,,agosto/2026
2026-08,Schroeder,Bracinho,casa,venda,4854.4,4222.1,6481.5,15,,agosto/2026
2026-08,Schroeder,Braço do Sul,casa,venda,4333.3,2623.0,7142.9,9,,agosto/2026
2026-08,Schroeder,Centro,casa,venda,4774.4,3126.5,5844.0,55,,agosto/2026
2026-08,Schroeder,Centro Leste,casa,venda,4545.9,2538.8,4878.3,10,,agosto/2026
2026-08,Schroeder,Centro Norte,casa,venda,5189.2,3720.2,6437.2,34,,agosto/2026
2026-08,Schroeder,Rio Hern,casa,venda,4662.9,3095.9,5591.0,31,,agosto/2026
2026-08,Schroeder,Schroeder I,casa,venda,5161.3,4285.7,6101.7,9,,agosto/2026
2026-08,Schroeder,Sossego,casa,venda,4911.6,3416.7,5769.6,11,,agosto/2026
2026-08,Schroeder,Tomaselli,casa,venda,4914.5,4005.7,5059.2,6,,agosto/2026
2026-08,Schroeder,Centro,apartamento,venda,4426.2,4000.0,4754.1,9,,agosto/2026
2026-08,Schroeder,Rio Hern,apartamento,venda,4583.3,4025.9,5115.4,5,,agosto/2026
2026-08,Schroeder,Bracinho,terreno,venda,386.9,182.9,427.9,25,,agosto/2026
2026-08,Schroeder,Braço do Sul,terreno,venda,258.0,228.8,316.7,6,,agosto/2026
2026-08,Schroeder,Centro,terreno,venda,634.2,473.6,681.1,65,,agosto/2026
2026-08,Schroeder,Centro Leste,terreno,venda,459.9,438.9,503.0,17,,agosto/2026
2026-08,Schroeder,Centro Norte,terreno,venda,555.6,262.3,608.6,37,,agosto/2026
2026-08,Schroeder,Centro Sul,terreno,venda,664.5,506.8,870.5,9,,agosto/2026
2026-08,Schroeder,Itoupava-Açu,terreno,venda,137.2,69.6,222.2,5,,agosto/2026
2026-08,Schroeder,Rio Hern,terreno,venda,573.1,407.2,620.7,20,,agosto/2026
2026-08,Schroeder,Schroeder I,terreno,venda,491.9,443.5,535.9,22,,agosto/2026
2026-08,Schroeder,Sossego,terreno,venda,379.0,377.4,470.6,5,,agosto/2026
2026-09,Aracaju,Aeroporto,apartamento,venda,4801.1,4288.2,5982.1,22,6.7,setembro/2026
2026-09,Aracaju,Aeroporto,apartamento,aluguel,26.8,21.2,29.7,9,6.7,setembro/2026
2026-09,Aracaju,Aruana,apartamento,venda,5846.2,4552.3,8443.0,67,6.24,setembro/2026
2026-09,Aracaju,Aruana,apartamento,aluguel,30.4,25.3,38.5,20,6.24,setembro/2026
2026-09,Aracaju,Atalaia,apartamento,venda,7870.4,6532.9,9947.9,107,7.75,setembro/2026
2026-09,Aracaju,Atalaia,apartamento,aluguel,50.8,39.2,69.1,25,7.75,setembro/2026
2026-09,Aracaju,Centro,apartamento,venda,2835.4,2162.5,3077.3,26,14.6,setembro/2026
2026-09,Aracaju,Centro,apartamento,aluguel,34.5,22.5,47.6,8,14.6,setembro/2026
2026-09,Aracaju,Coroa do Meio,apartamento,venda,7273.9,5190.2,11375.1,68,8.46,setembro/2026
2026-09,Aracaju,Coroa do Meio,apartamento,aluguel,51.3,27.7,86.8,28,8.46,setembro/2026
2026-09,Aracaju,Dezoito do Forte,apartamento,venda,4153.8,3843.3,4196.2,7,,setembro/2026
2026-09,Aracaju,Dom Luciano,apartamento,venda,3763.9,2962.0,4072.1,8,,setembro/2026
2026-09,Aracaju,Farolândia,apartamento,venda,6631.2,5509.1,7826.8,90,8.11,setembro/2026
2026-09,Aracaju,Farolândia,apartamento,aluguel,44.8,33.1,52.5,28,8.11,setembro/2026
2026-09,Aracaju,Grageru,apartamento,venda,4750.9,3829.2,5645.4,78,6.34,setembro/2026
2026-09,Aracaju,Grageru,apartamento,aluguel,25.1,23.0,34.8,8,6.34,setembro/2026
2026-09,Aracaju,Inácio Barbosa,apartamento,venda,4607.8,4264.0,5677.1,35,9.61,setembro/2026
2026-09,Aracaju,Inácio Barbosa,apartamento,aluguel,36.9,29.3,40.9,16,9.61,setembro/2026
2026-09,Aracaju,Jabotiana,apartamento,venda,4614.6,3946.3,5628.5,72,6.74,setembro/2026
2026-09,Aracaju,Jabotiana,apartamento,aluguel,25.9,22.1,30.3,19,6.74,setembro/2026
2026-09,Aracaju,Jardins,apartamento,venda,9090.9,6785.7,11386.1,109,5.65,setembro/2026
2026-09,Aracaju,Jardins,apartamento,aluguel,42.8,31.2,57.5,20,5.65,setembro/2026
2026-09,Aracaju,Luzia,apartamento,venda,6288.7,4325.8,7212.0,67,6.01,setembro/2026
2026-09,Aracaju,Luzia,apartamento,aluguel,31.5,23.0,38.9,20,6.01,setembro/2026
2026-09,Aracaju,Marivan,apartamento,venda,4198.8,3657.4,5055.8,34,,setembro/2026
2026-09,Aracaju,Ponto Novo,apartamento,venda,4641.2,3186.4,6184.7,42,5.27,setembro/2026
2026-09,Aracaju,Ponto Novo,apartamento,aluguel,20.4,17.4,27.7,5,5.27,setembro/2026
2026-09,Aracaju,Porto Dantas,apartamento,venda,2552.1,2229.0,3487.6,16,,setembro/2026
2026-09,Aracaju,Robalo,apartamento,venda,5404.8,4511.4,5608.6,10,,setembro/2026
2026-09,Aracaju,"Rua Alziro Zarur, 210, Farolândia",apartamento,venda,7500.0,7327.6,7500.0,5,,setembro/2026
2026-09,Aracaju,"Rua Antônio Andrade, 000, Coroa do Meio",apartamento,venda,11754.4,10350.9,11896.6,5,,setembro/2026
2026-09,Aracaju,"Rua Francisco Rabelo Leite Neto, 500, Atalaia",apartamento,venda,7500.0,7416.7,7792.2,9,,setembro/2026
2026-09,Aracaju,"Rua Professor Jugurta Feitosa Franco, 334, Coroa do Meio",apartamento,venda,4719.1,4438.2,4820.2,5,,setembro/2026
2026-09,Aracaju,Salgado Filho,apartamento,venda,3921.3,3437.1,4689.8,20,,setembro/2026
2026-09,Aracaju,Santo Antônio,apartamento,venda,3477.3,3356.1,3950.0,12,,setembro/2026
2026-09,Aracaju,São Conrado,apartamento,venda,3375.4,3017.5,3851.5,18,,setembro/2026
2026-09,Aracaju,São José,apartamento,venda,3010.1,2433.0,4100.7,40,10.76,setembro/2026
2026-09,Aracaju,São José,apartamento,aluguel,27.0,21.1,31.2,9,10.76,setembro/2026
2026-09,Aracaju,Siqueira Campos,apartamento,venda,4824.6,4805.2,5066.7,5,,setembro/2026
2026-09,Aracaju,Suíça,apartamento,venda,2872.0,2318.1,3310.1,6,,setembro/2026
2026-09,Aracaju,Suíssa,apartamento,venda,3125.0,2901.9,4120.8,23,,setembro/2026
2026-09,Aracaju,Treze de Julho,apartamento,venda,4545.5,3901.3,5478.0,75,,setembro/2026
2026-09,Aracaju,Zona de Expansão (Aruana),apartamento,venda,4611.3,4145.2,4951.0,12,,setembro/2026
2026-09,Aracaju,Aeroporto,casa,venda,3459.1,2232.8,5216.3,18,,setembro/2026
2026-09,Aracaju,Aruana,casa,venda,4602.3,3170.3,5985.4,96,8.53,setembro/2026
2026-09,Aracaju,Aruana,casa,aluguel,32.7,17.5,37.6,14,8.53,setembro/2026
2026-09,Aracaju,Atalaia,casa,venda,3146.9,2415.5,3928.6,45,7.63,setembro/2026
2026-09,Aracaju,Atalaia,casa,aluguel,20.0,14.0,24.1,7,7.63,setembro/2026
2026-09,Aracaju,"Avenida Augusto Franco, Ponto Novo",casa,venda,5600.0,3657.5,5836.3,7,,setembro/2026
2026-09,Aracaju,Bugio,casa,venda,1866.7,1333.3,2922.3,13,,setembro/2026
2026-09,Aracaju,Centro,casa,venda,2015.7,1464.7,2793.0,32,,setembro/2026
2026-09,Aracaju,Cirurgia,casa,venda,2223.0,1795.4,2995.6,20,,setembro/2026
2026-09,Aracaju,Coroa do Meio,casa,venda,3461.5,2000.0,4823.5,33,,setembro/2026
2026-09,Aracaju,Dezoito do Forte,casa,venda,2519.8,1767.7,3076.4,16,,setembro/2026
2026-09,Aracaju,Dom Luciano,casa,venda,1555.4,1107.1,1920.6,6,,setembro/2026
2026-09,Aracaju,Farolândia,casa,venda,3348.2,2672.7,4595.0,39,5.38,setembro/2026
2026-09,Aracaju,Farolândia,casa,aluguel,15.0,12.9,25.9,6,5.38,setembro/2026
2026-09,Aracaju,Getúlio Vargas,casa,venda,2103.6,1948.1,2647.1,9,,setembro/2026
2026-09,Aracaju,Grageru,casa,venda,3500.0,2500.0,4666.7,17,,setembro/2026
2026-09,Aracaju,Inácio Barbosa,casa,venda,3269.2,2138.3,3996.5,15,,setembro/2026
2026-09,Aracaju,Industrial,casa,venda,1923.1,1800.0,1984.1,5,,setembro/2026
2026-09,Aracaju,Jabotiana,casa,venda,2489.5,2050.0,4182.2,23,9.01,setembro/2026
2026-09,Aracaju,Jabotiana,casa,aluguel,18.7,14.7,22.7,7,9.01,setembro/2026
2026-09,Aracaju,José Conrado de Araújo,casa,venda,1838.0,1497.4,2236.6,10,,setembro/2026
2026-09,Aracaju,Luzia,casa,venda,3258.3,2579.6,3794.6,28,,setembro/2026
2026-09,Aracaju,Mosqueiro,casa,venda,3598.2,2246.5,5118.1,68,6.67,setembro/2026
2026-09,Aracaju,Mosqueiro,casa,aluguel,20.0,18.0,43.0,9,6.67,setembro/2026
2026-09,Aracaju,Novo Paraíso,casa,venda,1947.0,1241.7,2370.2,8,,setembro/2026
2026-09,Aracaju,Olaria,casa,venda,1773.4,1700.0,2000.0,8,,setembro/2026
2026-09,Aracaju,Pereira Lobo,casa,venda,2572.2,2128.7,3038.2,14,,setembro/2026
2026-09,Aracaju,Ponto Novo,casa,venda,2685.0,2309.1,3793.6,10,,setembro/2026
2026-09,Aracaju,Robalo,casa,venda,4381.3,3195.8,5684.0,26,,setembro/2026
2026-09,Aracaju,Salgado Filho,casa,venda,2602.1,1919.9,3200.5,20,,setembro/2026
2026-09,Aracaju,Santa Maria,casa,venda,2739.7,2321.4,3080.6,7,,setembro/2026
2026-09,Aracaju,Santo Antônio,casa,venda,2124.2,1892.8,3632.6,18,,setembro/2026
2026-09,Aracaju,Santos Dumont,casa,venda,1934.8,1569.7,2729.2,16,,setembro/2026
2026-09,Aracaju,São Conrado,casa,venda,2662.2,2015.5,3131.2,18,,setembro/2026
2026-09,Aracaju,São José,casa,venda,2466.1,2052.6,2717.3,24,8.42,setembro/2026
2026-09,Aracaju,São José,casa,aluguel,17.3,14.9,37.2,6,8.42,setembro/2026
2026-09,Aracaju,São José dos Náufragos,casa,venda,3611.1,3087.5,4659.8,12,,setembro/2026
2026-09,Aracaju,Siqueira Campos,casa,venda,2366.7,1868.8,2619.4,18,9.53,setembro/2026
2026-09,Aracaju,Siqueira Campos,casa,aluguel,18.8,14.7,40.0,5,9.53,setembro/2026
2026-09,Aracaju,Soledade,casa,venda,2050.0,1600.5,3029.4,7,,setembro/2026
2026-09,Aracaju,Suíça,casa,venda,2718.7,2087.5,3211.6,14,,setembro/2026
2026-09,Aracaju,Suíssa,casa,venda,2353.8,1853.2,2875.0,34,,setembro/2026
2026-09,Aracaju,Treze de Julho,casa,venda,2619.0,2291.0,3409.1,21,,setembro/2026
2026-09,Aracaju,Zona de Expansão (Mosqueiro),casa,venda,4500.0,3102.6,6317.7,11,,setembro/2026
2026-09,Aracaju,Areia Branca,terreno,venda,203.8,166.7,600.0,5,,setembro/2026
2026-09,Aracaju,Aruana,terreno,venda,1082.8,826.4,1779.7,42,,setembro/2026
2026-09,Aracaju,Atalaia,terreno,venda,1094.4,938.4,1328.3,10,,setembro/2026
2026-09,Aracaju,Centro,terreno,venda,1234.2,1179.2,1587.2,5,,setembro/2026
2026-09,Aracaju,Farolândia,terreno,venda,2100.0,1636.4,4147.7,9,,setembro/2026
2026-09,Aracaju,Jabotiana,terreno,venda,578.8,466.3,718.0,8,,setembro/2026
2026-09,Aracaju,Mosqueiro,terreno,venda,487.8,239.4,999.1,51,,setembro/2026
2026-09,Aracaju,Robalo,terreno,venda,960.0,494.1,1532.0,21,,setembro/2026
2026-09,Aracaju,São José dos Náufragos,terreno,venda,586.6,396.0,684.4,9,,setembro/2026
2026-09,Aracaju,Atalaia,sala,aluguel,84.2,82.1,100.1,8,,setembro/2026
2026-09,Aracaju,Centro,sala,venda,2876.5,2545.3,3618.3,15,13.89,setembro/2026
2026-09,Aracaju,Centro,sala,aluguel,33.3,23.4,58.8,37,13.89,setembro/2026
2026-09,Aracaju,Coroa do Meio,sala,aluguel,78.9,69.3,88.7,23,,setembro/2026
2026-09,Aracaju,Grageru,sala,aluguel,69.9,60.7,112.8,11,,setembro/2026
2026-09,Aracaju,Jabotiana,sala,aluguel,54.9,44.8,62.5,5,,setembro/2026
2026-09,Aracaju,Jardins,sala,venda,11692.5,10223.7,12542.7,10,8.74,setembro/2026
2026-09,Aracaju,Jardins,sala,aluguel,85.2,73.1,109.1,71,8.74,setembro/2026
2026-09,Aracaju,Luzia,sala,aluguel,52.9,42.6,77.5,8,,setembro/2026
2026-09,Aracaju,Salgado Filho,sala,venda,6383.5,5976.9,7793.8,6,15.13,setembro/2026
